c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.368497552,0.241142847,0.730138784,-0.251683959,0.786102333,0.642138344,0.200611816,-0.441954049,-0.566650147,0.252735412,-0.859397737,0.83209143,-0.743814349,0.798141664,0.218039202,-0.064592117,-0.086713901,0.905221342,-0.909188569,-0.303122305,-0.186056978,0.135491714,0.934410348,0.607743684,-0.410455697
-0.525325241,-0.103928257,0.071764656,-0.921209011,-0.434358689,-0.484941451,0.469462176,0.568398537,0.702449721,-0.301310547,0.546478828,0.542307425,0.132485116,-0.145772701,0.943110833,-0.705767946,0.156932171,0.463680944,-0.843821498,0.007706204,0.914985696,-0.15991013,0.505306164,0.856772043,-0.823557013
-0.924277509,-0.634062829,0.984750412,-0.0989261,0.590972987,-0.4540883,-0.218915137,-0.25524607,0.024611337,-0.406894096,0.15305826,-0.308577672,0.007817642,0.843939374,-0.443438624,0.33432511,0.952016369,0.643019336,0.148263897,-0.901689664,0.526862065,0.138357233,-0.295931922,0.329294922,-0.174367006
0.635894753,-0.272048533,0.821231732,-0.457356932,0.074306726,-0.069993811,-0.580639748,-0.811128235,-0.894259569,0.382047248,0.488089791,-0.065209975,0.57749382,-0.504252273,0.789451991,0.926882514,0.050037931,-0.053661552,0.230108663,0.357614796,0.297169029,-0.760090096,0.970612995,-0.833420591,-0.309181593
-0.601103461,0.81652703,-0.955329907,-0.220318625,0.948307323,-0.134624751,0.022846542,0.254890218,0.875401496,-0.805114863,0.703356445,0.494524999,-0.020158406,-0.405855023,-0.907166951,-0.234632859,0.335885672,0.591828859,0.926847863,0.212133604,-0.630749454,-0.87472913,-0.26815595,0.510693223,0.316236301
-0.70524805,0.282610848,0.500704546,0.304791901,-0.578551106,0.714558167,0.352305912,0.464357869,-0.075197581,-0.330664307,0.339981411,-0.776291435,-0.015807422,0.846265291,0.326896916,0.212760514,0.569287878,0.07935179,-0.486623433,0.172103682,-0.815884522,0.045869791,0.800434062,0.502084608,0.329417528
0.091412758,0.163524827,-0.229040466,0.544657322,0.459493621,0.225785828,0.100298977,0.047267725,-0.515200277,-0.905662209,-0.150780676,-0.928905187,-0.108816117,-0.977047977,0.22309349,-0.044518982,-0.958862778,-0.670024873,-0.27847135,0.453310694,0.603457841,-0.019359306,-0.453066507,-0.990368137,-0.90991075
-0.507965523,0.331749165,-0.801654645,-0.674222489,0.434152846,0.052678779,-0.488564178,0.185532282,-0.993559142,-0.360561977,-0.092857955,-0.904176302,-0.468984292,0.903546708,-0.681232238,-0.218231382,-0.27027484,0.943720568,-0.061480087,-0.202985694,-0.118831417,-0.332146987,0.070624565,0.27162581,0.41020468
-0.10952202,0.334641726,0.622221277,0.253892869,0.671832489,-0.468373155,-0.375975219,0.626045853,-0.366938888,0.624305764,-0.888438877,-0.661835091,0.633011187,-0.682508396,0.487685277,-0.184124496,0.343470044,-0.448276995,0.601738042,0.266631138,-0.556496671,0.46875904,-0.662684248,0.266191119,0.38099251
0.778719225,-0.640778341,-0.006161359,0.151988298,0.854792824,-0.53736891,0.39071802,0.335427667,-0.99162791,0.917580784,0.218199639,-0.846908105,0.04998926,-0.321718388,-0.38780086,-0.953405883,0.699271381,0.751549087,-0.85960033,0.169293589,0.880754071,0.347702587,0.472326551,0.93992053,0.082585974
0.437292218,0.491667351,-0.962716384,0.298585458,0.88363306,-0.433779554,0.366984812,-0.63579803,-0.447742879,0.211724029,0.834450513,-0.517869171,-0.545531951,-0.437873731,0.207316958,0.159892024,-0.906951662,0.227273766,-0.816289331,0.157198405,-0.696190561,0.721548234,0.744449894,-0.951385101,0.123826085
-0.297772707,-0.326574682,-0.440705097,0.899970079,0.208779749,-0.822423881,-0.47251962,0.846277638,0.2759511,-0.917560647,-0.890581573,0.918658216,-0.595170299,0.9835237,0.147474339,-0.464982472,0.112658244,0.054691712,-0.559839504,0.932551202,0.74268095,0.903186047,-0.360134956,0.673289186,-0.970408677
0.748951325,0.265936457,0.084947104,-0.43070574,-0.596146491,0.87435464,-0.669379569,0.844212134,-0.274944953,0.403181405,-0.057605475,-0.268566893,-0.718349615,-0.044256626,-0.875223539,0.882148466,-0.222986073,-0.819694261,0.800632173,0.022365734,-0.689044634,-0.78149056,-0.189473638,0.597901417,0.8488708
-0.953723792,0.690793068,0.844667959,-0.004213589,-0.369034613,0.715230829,0.648116163,-0.606775896,0.585419091,0.750559761,0.212761558,0.365298822,-0.941258515,0.168403153,-0.949072458,0.252585902,0.317213606,0.914293879,-0.159523357,-0.384441409,0.188539652,0.40012189,0.521566771,0.157383506,-0.542941633
0.047264476,-0.046055852,-0.113330808,-0.274576801,-0.485475616,-0.056311295,-0.157622536,-0.077229845,-0.417931134,-0.065368904,-0.56215592,0.653421087,0.49129836,-0.128339049,-0.364763999,0.655736236,0.721584823,-0.226416676,-0.547937899,-0.709230948,-0.836806078,0.659153928,-0.252588875,0.289160836,0.699777368
-0.726067985,0.800854927,0.785697356,0.587445504,0.495242239,-0.06018123,0.337391226,-0.57218188,0.667496933,-0.366059713,-0.784435522,-0.923941469,-0.313472666,0.291412599,0.87545502,0.207657231,0.77800069,-0.914141156,-0.876380687,0.927847588,-0.149580186,-0.602634402,-0.068499318,0.219715137,-0.310896373
-0.65251298,-0.313438758,0.319926007,-0.761755575,-0.100063753,-0.593108408,-0.911803051,-0.411815969,-0.807522713,0.635895492,0.703333046,-0.055131744,0.980429984,0.899810519,-0.317435213,0.796103666,-0.772553378,-0.994280221,-0.857048839,-0.615447351,0.86495727,-0.37926711,-0.388947256,0.286057826,-0.065036324
-0.696052127,0.634710119,-0.364650117,0.460476434,0.347327917,-0.386535917,0.470078194,-0.94426906,-0.331230078,0.358173808,0.260570899,0.486902039,0.227784289,-0.063947895,0.382409429,0.898207292,-0.251584871,-0.006104744,-0.3057465,-0.944765593,0.539538226,-0.466437497,0.7532847,0.210272229,-0.991854079
0.234537968,-0.086503806,-0.692785714,0.075565095,-0.112001299,0.806597604,-0.570874084,0.28538509,0.190758753,-0.966011927,0.008813691,-0.820600574,0.120505555,0.742902239,0.129359075,-0.12787979,-0.170019035,0.78989804,-0.16556531,-0.768932659,-0.20173628,0.028793266,0.354905607,0.477419506,-0.641208316
-0.996947947,0.043106853,0.128836948,0.945619461,0.813835292,-0.761726535,0.736974637,-0.324454621,-0.339602116,-0.382341819,0.989767132,0.448739342,0.061570505,0.48884489,-0.088224765,0.609500272,-0.988371403,0.917987047,-0.01422454,0.360348701,0.160319144,-0.646194255,0.76955589,0.65916315,0.088391634
-0.398816541,0.632219547,-0.889306487,0.016448495,0.250969588,0.669096039,-0.239371051,-0.205236892,0.332583537,-0.304028907,0.287885043,-0.046178343,0.190444465,-0.492997744,0.87022757,-0.313314059,-0.828404327,-0.004560379,-0.776156055,-0.593465267,0.975846044,-0.622015407,-0.556075723,0.657471111,0.413978469
0.146882794,0.602168554,0.764489325,-0.479934999,-0.234874768,0.789328958,-0.150873067,0.687075491,-0.420352848,-0.474298073,0.377233654,-0.297869004,0.299742099,0.714001585,0.043278627,-0.83146213,-0.525075343,-0.705820425,0.434921315,-0.714337131,-0.458472388,0.882581601,0.400981154,-0.071789686,0.720550932
-0.762629106,-0.467406807,-0.274631885,-0.52359468,0.179796516,-0.947580263,-0.217500817,-0.373522616,0.669367118,-0.639105695,0.694171751,-0.654021558,0.116639939,-0.015098109,-0.769082804,-0.565955252,0.511440535,-0.544772295,0.168787971,-0.491569547,-0.976027838,0.903580698,-0.40123757,-0.146207974,0.042866879
0.289632829,-0.703793795,-0.621087933,0.74856444,0.150543946,0.76880452,0.998779523,-0.749053249,-0.860165355,-0.480332552,-0.798365917,-0.095669361,0.169961475,0.443761616,0.557724888,0.626538903,-0.83771299,-0.615869834,0.962158629,-0.107182608,-0.110196054,0.060811636,-0.227899915,0.527360007,0.827530058
-0.015409368,-0.864006509,-0.740660986,-0.944948496,-0.427818466,-0.719068252,-0.958575952,-0.340931908,0.426834811,0.103725538,0.645919067,0.978232908,-0.084370824,-0.064618707,0.031897793,-0.778618534,-0.416038976,0.831151239,-0.87833033,-0.471763359,-0.595661548,-0.844907344,0.202831584,0.402622782,-0.869239021
-0.408390923,0.729279706,-0.56476162,-0.420002307,0.405362131,0.936651226,0.352345844,0.269004949,0.533743,-0.887865571,0.32698837,-0.527082043,0.435146475,0.157977838,0.595063679,0.664677681,0.913913143,-0.06410128,-0.668658758,-0.815801541,-0.660099388,-0.301422251,-0.992077866,-0.142503218,0.506470177
0.127784641,-0.220571062,-0.724535586,0.194592373,-0.576111921,-0.561637556,-0.94008734,0.197448597,0.884760629,0.330879585,0.65526206,-0.37675403,0.143844719,-0.771189454,0.385499443,0.099244681,0.399382937,0.766183445,0.617733586,0.62674022,0.445230439,-0.039082068,-0.829047238,-0.110046378,-0.480762629
0.146633537,-0.522158446,0.803606259,0.279603897,-0.910310521,0.510446315,-0.887140616,0.731879922,-0.666320577,0.985232086,0.648157685,-0.193927327,-0.751160781,-0.068893256,0.008973437,0.750479997,0.499828018,0.700541966,0.603489168,0.373385394,-0.101723336,-0.796394169,-0.657223918,-0.151515938,0.016262394
0.586091554,0.015368339,0.038178303,-0.861560519,0.754203892,0.954199014,-0.083342179,0.154905195,0.123146927,0.56892095,-0.41516348,0.85545778,0.17854489,-0.673446721,0.885138691,0.583009887,-0.521384887,-0.179955493,0.044152549,0.769692218,-0.612146194,0.760893215,-0.926939386,-0.043281242,0.686218206
0.006716794,-0.281046852,0.253600742,-0.696691653,-0.527021862,0.28432127,-0.753410908,-0.929177271,0.403132252,-0.919319852,0.20242491,-0.261110691,0.726612002,-0.468102297,0.668271379,-0.482028274,0.790401732,0.738163334,0.538570127,-0.661049274,-0.274927549,0.251287535,-0.690958315,-0.070372594,0.321390351
-0.447061625,-0.952954592,-0.598130918,0.93404837,-0.553955982,0.130105482,-0.812874161,0.602356527,0.702628255,0.716095608,0.476648297,0.458305584,-0.384639527,0.429051344,0.939865051,-0.748053641,0.129917738,0.347054415,0.041791951,-0.897807833,-0.875860144,-0.363670119,-0.621076347,0.131435976,-0.230949778
0.176302457,-0.519815467,-0.332830595,-0.352113733,-0.173065266,0.378383456,-0.556396386,-0.511536942,0.949325604,0.143215886,-0.969812844,-0.204741954,0.804819657,0.379256932,-0.699498085,0.593926278,-0.538019934,-0.572536612,0.631384461,-0.873824928,-0.460393811,-0.081298725,-0.934391084,-0.581450024,-0.933759993
-0.641356012,0.738219056,0.691047243,0.182682273,0.175153152,-0.22708911,0.59061811,0.011853944,-0.494387658,-0.742365047,0.248646752,0.327600333,-0.858246035,0.820705246,0.377242733,0.144023815,-0.283907849,-0.145519084,-0.645331147,0.888031265,0.713008074,-0.256454734,0.64839409,0.185376387,-0.082525415
0.39085963,-0.559865681,0.534158479,0.286186497,0.310111181,-0.20101325,-0.036501635,-0.089873968,0.666432525,0.228442033,-0.501287229,-0.135005418,0.511495717,0.274950309,-0.538559982,0.944549956,-0.997224627,-0.426658418,0.132809262,-0.824955745,-0.631360735,-0.729042312,0.113615562,-0.141690841,-0.609834693
0.510283326,-0.848003871,-0.535997077,-0.084251576,0.349373389,0.034787943,0.631962692,-0.147176896,-0.742914865,0.82907848,-0.411916162,-0.965444014,-0.914517102,0.710345547,0.276308374,-0.854354836,0.989559179,0.826483679,-0.970457937,-0.037013862,-0.746020233,0.422124595,-0.026267492,-0.513110939,-0.43233507
0.178343286,0.648516616,-0.369814173,-0.706805136,0.934471357,0.454015944,0.29137424,0.477160475,0.901886192,-0.304930666,-0.686876548,-0.459677035,-0.289823175,0.928328669,0.73887234,-0.498352403,0.986553272,-0.27843067,-0.993992875,-0.359769283,-0.890637975,0.964936785,-0.424224633,0.868127926,-0.465562618
0.192309051,0.614834862,-0.507170609,-0.030201774,0.833428537,-0.807217818,0.528268207,0.868525019,0.62907728,0.879273462,0.095151879,-0.262337307,-0.8024858,-0.676218586,-0.964476931,0.958683315,-0.941849757,0.287941839,-0.477275352,-0.653515632,-0.361327235,0.684198638,0.15289139,-0.093211116,0.199025382
0.372831094,-0.2886997,0.387995497,0.662131229,-0.858814572,-0.154481977,-0.984173752,0.464527344,0.493003766,-0.911852791,0.706941502,0.152025557,0.18268313,-0.873439926,0.18898382,0.17283161,0.081457067,0.051475354,0.771824151,0.438975818,0.123405524,-0.272731034,-0.738433006,-0.257223784,0.809768905
-0.677641655,-0.600434299,0.720773244,0.353680297,-0.972072945,0.78135468,-0.638393736,0.946712559,-0.847427142,0.879589051,-0.008741181,-0.417146752,0.081175441,0.565718235,-0.903803896,0.916236806,0.361764406,0.805080784,-0.649573011,0.290991835,-0.251271598,0.40393372,0.122855416,0.271942974,-0.282948475
0.262091506,0.844008254,0.099422702,0.697427303,-0.253014584,-0.465199064,0.874642341,0.937286312,-0.451006369,-0.090813647,0.325029248,-0.040066869,0.311432254,0.255572044,0.436498956,-0.548449888,-0.163433392,-0.176143591,-0.889039159,0.788048586,0.892376416,-0.979745751,0.909169093,0.144963026,0.532065636
-0.614891845,-0.207087793,-0.519709265,-0.087964587,-0.122285516,-0.549597202,-0.845547932,0.277783881,-0.403964656,0.204165233,-0.542887599,-0.982176644,0.057956788,0.802790978,0.519469854,0.791128322,-0.668657109,0.29691045,0.000394774,-0.450830733,-0.359030268,-0.378970692,-0.284111344,0.455822047,0.358413225
0.720258366,0.053956461,0.245941008,0.034786249,-0.723431274,-0.042428164,0.102316094,0.759036624,-0.126067688,0.585127032,0.194052071,0.478191658,0.97451481,-0.081554895,-0.241743917,0.855715015,0.239172462,0.845904761,0.579830402,-0.259225869,0.82462617,-0.557172157,0.305747333,0.25392881,-0.538905915
-0.970876099,-0.528940504,-0.953199724,0.87804668,-0.07616187,0.401531205,-0.72658999,0.137378916,-0.677537257,0.231308047,0.062992285,-0.569816351,-0.121552393,-0.145029382,0.969740326,-0.618003653,0.393020828,0.585378613,-0.200573977,-0.732445393,-0.865062566,0.364257745,0.318581352,-0.179735958,0.58782658
0.482607948,-0.757508835,0.345324149,-0.585513702,-0.319928377,0.237124957,0.326696537,0.444804226,0.153613385,-0.337174652,-0.459762356,0.293981406,0.054636973,-0.914055798,-0.229586245,0.784243704,0.49799905,0.359225881,0.960818996,-0.240531651,-0.79479383,0.825030849,-0.002476104,-0.502316741,0.425530493
-0.435772488,-0.957558793,-0.602351003,-0.283363338,0.510836418,-0.173264426,0.211964384,-0.663257695,0.039959988,0.279259938,-0.093204499,0.223074697,-0.44256756,0.447889287,0.147986233,-0.578690911,-0.113592778,0.469572322,0.958488265,0.806440117,-0.190552037,0.866224614,-0.263096536,0.398368806,0.316400983
-0.36695271,0.195129154,-0.321491505,0.835871089,0.353652076,-0.105294576,0.35024274,0.839340788,-0.922098805,0.817061332,-0.030665127,0.89265021,0.670932483,-0.511446784,-0.129674414,-0.23650871,0.021751939,-0.6126161,0.222424282,-0.530440103,0.869596401,-0.77087875,-0.028304559,0.798570525,0.248064413
0.566328824,0.476210173,0.442498,-0.563453428,-0.292780449,-0.161611514,-0.673519039,0.680080204,0.072446342,-0.616728568,0.027153976,-0.655198245,-0.409357567,-0.965911148,0.226918068,0.723560123,0.895255169,-0.622021785,0.968788752,0.627235273,0.16470727,0.414749053,-0.010522629,-0.751136781,0.528296033
-0.992877585,-0.556500453,-0.537630317,-0.761007852,-0.103345295,-0.883321544,0.019379336,-0.563797179,0.211082657,0.180683529,-0.691282162,0.849244708,-0.169809546,-0.66480174,0.996439418,0.204002711,0.488905866,0.716506739,-0.746351031,-0.843904113,-0.091755718,0.387030447,-0.98814743,-0.310947661,0.893489912
-0.68438723,-0.766443459,0.751401443,0.399534595,0.099965875,0.584542369,-0.803880995,0.041876037,-0.95405054,0.15649989,-0.586509946,-0.725891846,0.350333547,0.058965683,0.788908294,0.527428949,-0.698865053,-0.46436185,0.13670152,-0.62720432,0.424553088,-0.025197234,0.916056529,-0.654613088,0.689769986
-0.396238838,0.050606605,0.106944599,0.585843427,-0.463739728,0.473942687,-0.223196858,-0.466241079,0.050274113,0.292742993,-0.771876105,-0.335552343,-0.600724054,0.792256823,0.157302014,-0.033783916,-0.863709983,-0.419088714,0.508196088,-0.513968696,-0.08584306,-0.739581936,0.472374055,-0.217436273,-0.616264445
-0.347802515,-0.24251178,-0.586196922,-0.811160192,0.950654221,0.686920292,0.081787687,0.403794084,0.226602476,-0.165806714,-0.902063284,-0.646388131,-0.553868282,0.327970329,-0.46398752,-0.072336055,0.145505629,0.001470051,-0.122338036,-0.667760636,0.196163117,-0.851717888,-0.751681224,0.298674256,-0.18453827
0.966900362,-0.83800115,0.056696038,-0.30669407,0.621291726,0.530523941,-0.770234874,0.661997291,0.224031785,0.652987377,-0.664953946,0.618076971,-0.345959,0.98942224,-0.659255976,-0.64555587,0.675708231,0.765891158,-0.498231756,0.035513888,-0.446764461,-0.305916981,-0.58561147,0.753137664,0.672985461
-0.705471485,0.055615058,0.420463425,0.015581575,0.927013352,-0.763880321,0.466093814,-0.972024734,0.183772838,0.957534929,-0.864096504,0.110166758,-0.685598108,-0.012353161,-0.259042558,-0.160019886,-0.946412356,-0.432131351,-0.1413599,0.633862463,0.217226742,0.978071268,0.679442908,0.172183026,0.555384151
-0.281467565,-0.844888704,-0.688882811,0.279953626,-0.70644642,-0.082527969,-0.851123687,0.399690439,0.338357618,-0.300501458,-0.547470656,0.986048629,-0.520733938,0.556631544,0.469387023,0.537100855,-0.944566582,0.415574474,-0.112034181,0.617448107,0.244384581,0.440188591,0.308393541,0.199360303,-0.436632644
-0.159402444,-0.989554773,-0.913710861,0.289979083,-0.168926258,0.283260755,-0.918122647,-0.733015153,0.799133439,0.37663656,0.613950905,0.288489382,0.664510507,0.109951741,0.432166729,-0.817459147,0.495204109,-0.81537199,0.634258187,0.614208703,-0.880546744,0.752806538,-0.719457863,0.681832763,-0.752572495
-0.896693068,-0.722547415,0.62430626,0.369689481,0.264324498,0.005201289,0.615383252,-0.621779282,0.001098417,0.399907296,0.724079901,0.795432615,-0.742060521,0.799276163,-0.925150035,-0.053738831,-0.27319854,-0.444950568,0.324531836,0.575079267,0.645931871,0.821077245,-0.444205549,0.036093059,0.79922927
-0.38086608,0.913759244,-0.494589537,-0.572818107,-0.046038197,0.279794663,0.422458537,-0.288078867,-0.115648103,0.191079084,-0.92816435,0.175603456,0.242302556,-0.569083422,-0.387729397,-0.264937223,0.975632737,0.986912171,0.705620946,0.574581867,-0.13468385,-0.747950723,0.231318747,-0.160137679,0.384826274
0.261840319,-0.036674155,0.10879099,-0.51384728,-0.86401918,0.980201567,0.231590424,-0.079278301,0.152691319,-0.381058453,-0.808034989,-0.312854398,-0.709329736,0.349901516,-0.403604416,0.524225879,-0.20570576,0.863442935,-0.61207726,-0.398556198,-0.245171855,-0.480297814,-0.08465471,0.565125169,-0.917536667
-0.271874822,0.244121241,-0.377313038,-0.222261835,-0.504493671,-0.996105586,-0.183926134,0.635499062,0.303614407,-0.388848575,0.527359911,0.823019357,-0.17339579,-0.447522367,0.411992064,-0.983990061,-0.077906418,-0.029837062,-0.073065278,0.172541417,0.954893359,-0.286673962,-0.38432537,0.551701825,0.901647332
-0.200491542,-0.435756191,0.2187309,-0.157761637,-0.107749963,0.965456306,0.355004879,-0.555184682,0.370973048,-0.029627283,-0.012527575,-0.800370529,-0.421022469,-0.499098806,0.79274937,0.855749288,-0.529973669,-0.731982434,0.474164294,-0.647847147,-0.086678186,-0.231223616,0.422997032,0.270324672,-0.588283837
-0.138626908,-0.854262751,0.455841877,0.064338697,0.727613875,-0.371175364,-0.06430713,0.372617726,-0.570016076,-0.320505633,0.569673981,-0.806688784,-0.399222435,-0.442163286,0.388090346,0.64828288,0.391046589,-0.110857188,0.204427523,-0.744312611,0.693376895,0.051660168,-0.937456033,0.684652216,0.157254281
-0.031107336,0.073689151,0.558627256,-0.623494275,-0.35684176,-0.115994191,0.635168475,0.144061642,0.532092526,-0.039838608,0.186867108,0.707035228,0.788488093,0.556477508,-0.516765757,0.428033961,0.379056419,0.857917471,-0.294543338,-0.516234941,-0.461277643,-0.082452096,0.740414313,-0.163629151,-0.903161074
-0.493506227,0.0116182,-0.005269299,0.505872196,0.963222645,0.701117157,0.406605908,-0.064377446,0.347207797,-0.897466978,-0.339981408,0.827280752,0.688567114,0.100107121,-0.629347796,-0.888521794,0.913729048,-0.400824783,0.3015876,0.163804825,-0.987317205,0.871134693,-0.558007698,-0.808360576,-0.646675786
0.822538271,0.387299845,-0.965585961,0.567074091,-0.737920636,-0.310727299,-0.460071321,0.894492136,0.191693532,0.089541566,0.310011235,0.061172391,-0.060597012,-0.407224805,-0.312887491,0.162910495,-0.578769324,-0.671938119,0.96295494,-0.724702808,0.665336119,0.812069726,0.606609062,-0.333830856,0.347694245
-0.772879768,0.964176113,0.346590261,0.780326599,-0.387825603,-0.921870075,0.296398887,-0.30948446,-0.329990323,0.383306715,-0.25761847,-0.743114338,0.96371178,0.996665196,-0.130650531,0.4354761,-0.162159325,-0.076188579,0.184590348,-0.25888441,0.637045534,-0.393605853,0.966438352,-0.807292345,-0.807255245
-0.980389844,0.078401082,-0.216897424,0.652806673,0.101653967,0.308557018,-0.430027919,0.106554097,0.194325089,-0.134400558,-0.401344492,0.449698329,0.484252295,0.818195313,0.064316392,-0.321323606,0.693225981,-0.195822444,-0.729503103,0.456895526,-0.291490698,0.204054731,0.676829532,0.889679582,0.498652309
0.811419047,-0.008219776,0.624306738,-0.272515768,-0.859791114,-0.613445751,0.632367099,-0.12997296,-0.198690772,-0.823213177,-0.428621547,0.790959274,-0.794657787,0.342559921,0.067622254,0.156734932,-0.269634889,-0.540763248,0.845126536,-0.915305146,0.691793008,0.670662467,-0.494082948,0.919132498,0.71876889
0.734350137,0.793029707,0.892443852,-0.916606078,-0.011690648,0.557630744,0.458601053,0.555574529,-0.840542096,0.970413861,0.922178081,0.178427874,-0.030800544,-0.291874631,-0.67481122,0.149263636,-0.358302342,0.315741778,0.00707838,-0.515757323,0.289939064,-0.667117531,0.212494557,0.634252568,-0.337979598
0.477189785,-0.661807812,-0.295710592,0.453020015,-0.010551978,-0.721207944,0.964208745,0.784623668,0.264660949,0.438067393,0.348535061,0.650606626,-0.467480918,-0.8200405,0.476855198,-0.668354099,0.410309902,0.425962821,-0.45352654,-0.735564986,0.426323292,0.83613223,0.751730041,-0.328043363,0.60139388
0.96937432,0.846718778,0.59598799,-0.282789666,-0.742690985,-0.016587745,0.525173719,-0.393715516,0.362460496,-0.770645628,-0.514813258,-0.133112396,0.957413113,-0.622337892,0.058632141,-0.372113289,0.562135373,0.920270225,-0.575496692,0.307382036,-0.409067067,0.903750377,-0.618017265,0.008573892,0.023298502
-0.277492534,-0.754405128,0.02968209,0.93683973,-0.471153187,0.428993352,0.606562731,0.431334175,-0.226909825,0.017687836,-0.454530599,-0.942185058,-0.316496063,-0.484951115,-0.286501276,0.082598007,0.235104875,0.524175276,-0.540931819,0.504977237,0.596298214,-0.251206701,-0.978523636,0.218225911,-0.010223333
-0.510114314,0.336483153,0.601583954,0.522640317,0.796744443,-0.479190027,-0.805322496,-0.316688145,-0.02482841,0.495384318,0.472649262,0.423240149,0.214223702,0.601988521,0.479324502,0.813931503,-0.139380052,-0.955475112,0.415697894,-0.298390111,0.851308803,-0.560301621,-0.416713729,0.018335124,0.941588185
0.410640994,-0.586870306,-0.944275611,-0.13273864,-0.511010654,-0.230809439,0.030685586,0.460650568,-0.107997278,-0.278400636,-0.654609951,-0.827231906,0.320554962,-0.846843459,0.25459212,-0.80830013,-0.050110645,-0.267231853,0.508645547,-0.196749013,0.726921925,-0.460980685,0.682130514,0.186777551,0.440811874
0.771340422,-0.905681442,-0.120096691,-0.429436654,0.220581906,0.961767374,0.348187256,0.513238398,0.780698524,0.565147983,-0.601897073,0.447393962,-0.983033698,0.128361977,0.543871653,-0.468462332,-0.417744265,-0.410347786,-0.171762115,-0.539424184,0.442564581,0.30361746,0.919079419,0.509162127,0.038509201
0.311320466,0.490321037,-0.027784087,-0.125079408,0.328110727,0.024746157,0.534919279,-0.53341501,-0.713689427,0.085250632,0.585211507,-0.979131454,0.168636243,0.924304546,0.533465347,-0.399704735,0.627097447,-0.984252609,-0.083226693,0.085121076,0.126293702,-0.935206041,0.74334883,0.44882742,0.399246965
-0.888511794,0.189162927,-0.920220647,-0.987839469,0.233543402,-0.522220798,0.357520831,0.121681582,-0.453132195,0.315702559,0.237068929,0.984664116,0.094797035,-0.431086242,0.815541345,-0.66507175,-0.965576342,-0.416756216,-0.448045097,0.114441671,0.64910793,-0.308291512,-0.222629907,0.791474633,0.113024232
-0.04824357,0.964189803,-0.837882718,0.658567471,0.458339861,0.45336963,0.12407099,0.767712522,-0.840158195,-0.78985189,-0.353395694,-0.013506884,-0.681177241,0.861167634,0.000583679,-0.317101083,-0.2873243,-0.945623383,-0.007026841,-0.384318469,-0.456057516,0.385273941,-0.528929248,-0.960008275,0.816971807
-0.91970419,-0.771434109,0.57956291,0.553490662,0.482412797,-0.421271772,0.778316881,0.689588042,0.308157609,-0.336645236,-0.597967238,-0.854684203,0.88790633,0.103725207,-0.669123446,0.3708169,0.590376594,-0.559773028,-0.998950403,0.238286114,-0.553628284,0.749473123,-0.373402588,0.150881442,-0.762675647
-0.343893231,-0.569696646,0.881764561,0.173962367,-0.390453237,-0.253989466,0.290593938,0.083293271,-0.289122566,-0.151319472,-0.761876688,-0.492141375,0.912674011,-0.495098304,-0.665543065,0.868870403,0.158148793,0.408716037,0.954433469,-0.107480835,0.761825134,0.622527664,-0.549705524,0.176719459,-0.847601258
0.721048696,-0.409214054,0.666833341,0.171057901,0.229313931,-0.847797861,-0.741986072,-0.153867063,0.665555514,-0.848632341,-0.348771335,0.080709681,-0.585841248,0.319108913,0.402512262,-0.269714883,-0.240991005,-0.10719351,-0.212501462,-0.822975473,0.647925097,-0.223145104,-0.176804675,-0.985865619,0.837719263
0.679491224,-0.31383049,-0.039908746,0.480429976,0.531108789,0.047791498,0.390579669,0.778823994,0.001568373,-0.619629528,-0.258683125,-0.979390672,0.89281274,0.118291392,-0.244388392,0.381434648,-0.938890812,-0.293906053,0.72970169,-0.827942499,-0.95322638,-0.975626565,0.110832206,0.68953306,-0.808944332
-0.502785508,0.030422013,0.695492556,0.572609666,-0.532968534,-0.203265875,-0.880678837,0.320372001,-0.945258824,0.486848377,-0.891868322,-0.593871663,-0.199218131,-0.962113559,-0.560999391,-0.420236185,0.701373571,-0.882799508,0.661870332,-0.861976594,-0.829494893,-0.564092769,0.535222959,-0.385118667,0.511913273
-0.490005133,0.262186477,0.022346112,0.03195966,0.108313728,-0.887103572,0.195192108,-0.905417975,-0.818205156,-0.695618736,-0.962326292,-0.935330723,0.720133389,0.231896568,0.842187466,0.021046757,-0.292308609,0.771608361,0.665113125,-0.630225761,0.164231051,-0.206568528,-0.379658661,-0.137662899,-0.311925748
0.862090097,0.525967142,-0.82516257,-0.07642096,-0.336125204,-0.298309481,0.09683736,0.925024521,0.265580478,-0.856644129,0.671514128,0.460315401,-0.471676765,-0.828773719,-0.818904319,0.838135067,-0.265486254,-0.805149211,0.625681077,0.270613156,0.652340761,-0.412685685,0.848843339,0.817018744,0.841227246
-0.582991503,-0.106036681,-0.209603545,-0.805479122,0.940765294,-0.094091928,-0.586787766,-0.886129049,-0.563071767,0.845383185,-0.874253936,-0.396198021,0.867216583,0.662458691,0.408492309,0.015483087,0.538472181,-0.687273147,-0.06980515,-0.907336329,0.801556127,0.338445273,0.988958104,-0.778697805,-0.689081559
